,is_known_outlier,MSSubClass_20.0,MSSubClass_30.0,MSSubClass_40.0,MSSubClass_45.0,MSSubClass_50.0,MSSubClass_60.0,MSSubClass_70.0,MSSubClass_75.0,MSSubClass_80.0,MSSubClass_85.0,MSSubClass_90.0,MSSubClass_120.0,MSSubClass_150.0,MSSubClass_160.0,MSSubClass_180.0,MSSubClass_190.0,MSSubClass_nan,LotFrontage,LotFrontage_isbad,LotArea,LotArea_isbad,OverallQual,OverallQual_1to4,OverallQual_3to7,OverallQual_6to9,OverallQual_10,OverallCond,OverallCond_1to4,OverallCond_5,OverallCond_6to9,YearBuilt,YearBuilt_veryold,YearBuilt_verynew,YearRemodAdd,YearRemodAdd_bad,MasVnrArea,MasVnrArea_isbad,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__None,MasVnrType__Stone,MasVnrType__nan,TotalBsmtSF,BsmtFinType__ALQ,BsmtFinType__BLQ,BsmtFinType__GLQ,BsmtFinType__LwQ,BsmtFinType__Rec,BsmtFinType__Unf,BsmtFinType__nan,Street__Grvl,Street__Pave,Alley__Grvl,Alley__Pave,Alley__nan,LotShape__IR1,LotShape__IR2,LotShape__IR3,LotShape__Reg,LotShape__nan
1474,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2280,False,6,False,True,True,False,6,False,False,True,1975,False,False,1975,False,0.0,True,0,0,1,0,0,855.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1475,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,False,2280,False,7,False,True,True,False,6,False,False,True,1975,False,False,1975,False,0.0,True,0,0,1,0,0,836.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1476,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102.0,False,12858,False,9,False,False,True,False,5,False,True,False,2009,False,False,2010,False,162.0,False,0,0,0,1,0,1590.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1477,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,False,12883,False,8,False,False,True,False,5,False,True,False,2009,False,False,2010,False,256.0,False,0,0,0,1,0,1544.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1478,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,False,11520,False,9,False,False,True,False,5,False,True,False,2005,False,False,2005,False,615.0,False,0,1,0,0,0,1698.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1479,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,False,14122,False,8,False,False,True,False,5,False,True,False,2005,False,False,2006,False,240.0,False,0,1,0,0,0,1822.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1480,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,False,14300,False,9,False,False,True,False,5,False,True,False,2003,False,False,2004,False,1095.0,False,0,1,0,0,0,2846.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1481,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.0,False,13650,False,8,False,False,True,False,5,False,True,False,2002,False,False,2002,False,232.0,False,0,1,0,0,0,1671.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1482,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.0,False,7132,False,8,False,False,True,False,5,False,True,False,2006,False,False,2006,False,178.0,False,0,0,0,1,0,1370.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1483,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,False,18494,False,6,False,True,True,False,5,False,True,False,2005,False,False,2005,False,0.0,True,0,0,1,0,0,1324.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1484,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.0,False,3203,False,7,False,True,True,False,5,False,True,False,2006,False,False,2006,False,14.0,False,0,1,0,0,0,1145.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1485,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.0,False,13300,False,7,False,True,True,False,5,False,True,False,2004,False,False,2004,False,0.0,True,0,0,1,0,0,384.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1486,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.0,False,8577,False,7,False,True,True,False,5,False,True,False,2004,False,False,2004,False,0.0,True,0,0,1,0,0,847.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1487,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.0,False,17433,False,8,False,False,True,False,5,False,True,False,1998,False,False,1998,False,114.0,False,0,1,0,0,0,1629.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1488,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,False,8987,False,8,False,False,True,False,5,False,True,False,2005,False,False,2006,False,226.0,False,0,1,0,0,0,1595.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1489,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,False,9215,False,7,False,True,True,False,5,False,True,False,2009,False,False,2010,False,0.0,True,0,0,1,0,0,1218.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1490,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,False,10440,False,6,False,True,True,False,5,False,True,False,2005,False,False,2005,False,0.0,True,0,0,1,0,0,1468.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1491,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,False,11920,False,7,False,True,True,False,5,False,True,False,2004,False,False,2004,False,122.0,False,0,1,0,0,0,831.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1492,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,False,9800,False,5,False,True,False,False,5,False,True,False,1920,False,False,1950,True,0.0,True,0,0,1,0,0,816.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1493,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,False,15410,False,6,False,True,True,False,6,False,False,True,1974,False,False,2002,False,250.0,False,1,0,0,0,0,1208.0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1494,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.0,False,13143,False,8,False,False,True,False,5,False,True,False,1993,False,False,1993,False,504.0,False,0,1,0,0,0,1231.0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1495,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.0,False,11134,False,8,False,False,True,False,5,False,True,False,1992,False,False,1993,False,180.0,False,0,1,0,0,0,1390.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1496,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.0,False,4835,False,7,False,True,True,False,5,False,True,False,2004,False,False,2005,False,0.0,True,0,0,1,0,0,1488.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1497,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.0,False,3515,False,7,False,True,True,False,5,False,True,False,2004,False,False,2004,False,0.0,True,0,0,1,0,0,840.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1498,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.0,False,3215,False,7,False,True,True,False,5,False,True,False,2004,False,False,2004,False,120.0,False,0,1,0,0,0,600.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1499,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2544,False,7,False,True,True,False,5,False,True,False,2004,False,False,2005,False,0.0,True,0,0,1,0,0,600.0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1500,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.0,False,2544,False,6,False,True,True,False,5,False,True,False,2005,False,False,2005,False,216.0,False,0,1,0,0,0,600.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1501,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True,2980,True,6,False,True,True,False,5,False,True,False,2000,False,False,2000,False,1159.0,True,0,1,0,0,0,756.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1502,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,True,2403,True,7,False,True,True,False,5,False,True,False,2003,False,False,2003,False,0.0,True,0,0,1,0,0,530.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1503,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,False,12853,False,8,False,False,True,False,5,False,True,False,2010,False,False,2010,False,0.0,True,0,0,1,0,0,1642.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1504,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.0,False,7379,False,8,False,False,True,False,5,False,True,False,2000,False,False,2000,False,0.0,True,0,0,1,0,0,975.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1505,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,8000,False,7,False,True,True,False,5,False,True,False,2002,False,False,2002,False,0.0,True,0,0,1,0,0,1492.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1506,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,10456,True,6,False,True,True,False,6,False,False,True,1967,False,False,1967,False,120.0,True,0,1,0,0,0,1829.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1507,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,False,10791,False,6,False,True,True,False,5,False,True,False,1993,False,False,1993,False,0.0,True,0,0,1,0,0,1280.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1508,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,True,18837,True,6,False,True,True,False,5,False,True,False,1978,False,False,1978,False,0.0,True,0,0,1,0,0,1224.0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0
1509,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,False,9600,False,6,False,True,True,False,6,False,False,True,1971,False,False,1971,False,0.0,True,0,0,1,0,0,715.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1510,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,9600,False,5,False,True,False,False,5,False,True,False,1966,False,False,1966,False,172.0,False,0,1,0,0,0,1232.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1511,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,False,9900,False,5,False,True,False,False,5,False,True,False,1966,False,False,1966,False,0.0,True,0,0,1,0,0,1209.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1512,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,False,9680,False,5,False,True,False,False,6,False,False,True,1967,False,False,1967,False,268.0,False,0,1,0,0,0,1510.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1513,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,True,10600,True,6,False,True,True,False,5,False,True,False,1964,False,False,1964,False,0.0,True,0,0,1,0,0,533.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1514,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98.0,False,13260,False,5,False,True,False,False,6,False,False,True,1962,False,False,2001,False,144.0,False,0,1,0,0,0,1728.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1515,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,False,9724,False,5,False,True,False,False,7,False,False,True,1952,False,False,2002,False,265.0,False,0,1,0,0,0,1140.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1516,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120.0,False,17360,False,6,False,True,True,False,6,False,False,True,1949,False,False,1950,True,340.0,False,0,0,0,1,0,782.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1517,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,False,11380,False,6,False,True,True,False,8,False,False,True,1966,False,False,2008,False,216.0,False,0,1,0,0,0,1080.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1518,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.0,False,8267,False,5,False,True,False,False,5,False,True,False,1958,False,False,1958,False,0.0,True,0,0,1,0,0,1604.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1519,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,False,8197,False,7,False,True,True,False,5,False,True,False,2003,False,False,2009,False,506.0,False,0,1,0,0,0,1480.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1520,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,8050,True,5,False,True,False,False,5,False,True,False,1959,False,False,1959,False,150.0,True,0,1,0,0,0,1143.0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0
1521,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,False,10725,False,5,False,True,False,False,5,False,True,False,1959,False,False,1959,False,91.0,False,0,1,0,0,0,1206.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1522,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,10032,False,6,False,True,True,False,5,False,True,False,1959,False,False,1959,False,432.0,False,0,0,0,1,0,1244.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1523,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,8382,False,4,True,True,False,False,5,False,True,False,1956,False,False,1956,False,0.0,True,0,0,1,0,0,832.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1524,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,10950,False,5,False,True,False,False,7,False,False,True,1952,False,False,1952,False,0.0,True,0,0,1,0,0,864.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1525,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.0,False,10895,False,5,False,True,False,False,6,False,False,True,1955,False,False,1955,False,0.0,True,0,0,1,0,0,972.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1526,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,False,13587,False,5,False,True,False,False,5,False,True,False,1958,False,False,1958,False,0.0,True,0,0,1,0,0,988.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1527,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,7898,False,4,True,True,False,False,7,False,False,True,1920,False,False,1994,False,0.0,True,0,0,1,0,0,576.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1528,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,8064,False,6,False,True,True,False,8,False,False,True,1948,False,False,2004,False,0.0,True,0,0,1,0,0,816.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
1529,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,False,7635,False,5,False,True,False,False,6,False,False,True,1960,False,False,1960,False,0.0,True,0,0,1,0,0,1175.0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0
1530,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,False,9760,False,6,False,True,True,False,7,False,False,True,1963,False,False,1984,False,218.0,False,0,1,0,0,0,1395.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1531,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,False,4800,False,4,True,True,False,False,5,False,True,False,1900,True,False,1954,False,771.0,False,0,1,0,0,0,709.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1532,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,False,4485,False,5,False,True,False,False,7,False,False,True,1920,False,False,1950,True,0.0,True,0,0,1,0,0,936.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1533,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,False,5805,False,5,False,True,False,False,7,False,False,True,1957,False,False,1957,False,0.0,True,0,0,1,0,0,1347.0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0
1534,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6900,False,6,False,True,True,False,7,False,False,True,1938,False,False,2000,False,0.0,True,0,0,1,0,0,827.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1535,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,False,11851,False,5,False,True,False,False,7,False,False,True,1948,False,False,2009,False,0.0,True,0,0,1,0,0,1027.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1536,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,True,8239,True,5,False,True,False,False,6,False,False,True,1920,False,False,1962,False,0.0,True,0,0,1,0,0,1008.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1537,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,False,9656,False,2,True,False,False,False,2,True,False,False,1923,False,False,1970,False,0.0,True,0,0,1,0,0,678.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1538,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,9600,False,8,False,False,True,False,9,False,False,True,1900,True,False,2003,False,0.0,True,0,0,1,0,0,930.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1539,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.0,False,9000,False,8,False,False,True,False,9,False,False,True,1890,True,False,2002,False,0.0,True,0,0,1,0,0,346.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1540,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,False,9045,False,5,False,True,False,False,3,True,False,False,1910,False,False,1950,True,0.0,True,0,0,1,0,0,840.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1541,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,10560,False,6,False,True,True,False,7,False,False,True,1922,False,False,1994,False,0.0,True,0,0,1,0,0,738.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1542,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,False,5830,False,5,False,True,False,False,6,False,False,True,1950,False,False,1997,False,0.0,True,0,0,1,0,0,988.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1543,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,True,7793,True,7,False,True,True,False,7,False,False,True,1922,False,False,2005,False,0.0,True,0,0,1,0,0,1108.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1544,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,5000,False,4,True,True,False,False,7,False,False,True,1925,False,False,1950,True,0.0,True,0,0,1,0,0,765.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1545,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,7,False,False,True,1939,False,False,1950,True,0.0,True,0,0,1,0,0,608.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1546,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,6,False,False,True,1940,False,False,1950,True,0.0,True,0,0,1,0,0,572.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1547,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,False,6360,False,5,False,True,False,False,6,False,False,True,1942,False,False,1950,True,300.0,False,0,0,0,1,0,835.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1548,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,6000,False,6,False,True,True,False,7,False,False,True,1948,False,False,1950,True,0.0,True,0,0,1,0,0,780.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1549,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,False,6240,False,5,False,True,False,False,7,False,False,True,1936,False,False,1980,False,0.0,True,0,0,1,0,0,528.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1550,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,False,6240,False,5,False,True,False,False,5,False,True,False,1930,False,False,1950,True,0.0,True,0,0,1,0,0,928.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1551,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,False,6120,False,6,False,True,True,False,5,False,True,False,1923,False,False,1950,True,0.0,True,0,0,1,0,0,1124.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1552,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,False,8094,False,4,True,True,False,False,5,False,True,False,1915,False,False,1950,True,0.0,True,0,0,1,0,0,888.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1553,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60.0,False,12900,False,6,False,True,True,False,8,False,False,True,1912,False,False,2009,False,0.0,True,0,0,1,0,0,780.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1554,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.0,False,3068,False,6,False,True,True,False,8,False,False,True,1920,False,False,1993,False,0.0,True,0,0,1,0,0,662.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1555,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,False,15263,False,5,False,True,False,False,5,False,True,False,1959,False,False,1959,False,90.0,False,0,1,0,0,0,1422.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1556,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,False,10632,False,5,False,True,False,False,3,True,False,False,1917,False,False,1950,True,0.0,True,0,0,1,0,0,689.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1557,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,False,9900,False,5,False,True,False,False,4,True,False,False,1915,False,False,1950,True,0.0,True,0,0,1,0,0,1212.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1558,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,6001,False,6,False,True,True,False,5,False,True,False,1940,False,False,1950,True,0.0,True,0,0,1,0,0,600.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1559,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True,6449,True,4,True,True,False,False,1,True,False,False,1907,True,False,1950,True,0.0,True,0,0,1,0,0,707.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1560,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,False,6048,False,5,False,True,False,False,7,False,False,True,1910,False,False,1950,True,0.0,True,0,0,1,0,0,856.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1561,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.0,False,10773,False,4,True,True,False,False,3,True,False,False,1967,False,False,1967,False,72.0,False,0,1,0,0,0,1832.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1562,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,7800,False,5,False,True,False,False,7,False,False,True,1966,False,False,2008,False,47.0,False,0,1,0,0,0,864.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
1563,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,7832,False,5,False,True,False,False,5,False,True,False,1968,False,False,1968,False,0.0,True,0,0,1,0,0,864.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1564,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,True,7424,True,5,False,True,False,False,5,False,True,False,1978,False,False,1978,False,0.0,True,0,0,1,0,0,1319.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1565,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.0,False,11227,False,5,False,True,False,False,5,False,True,False,1968,False,False,1968,False,0.0,True,0,0,1,0,0,720.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1566,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,20062,True,7,False,True,True,False,7,False,False,True,1977,False,False,2001,False,0.0,True,0,0,1,0,0,1420.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1567,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,False,9259,False,4,True,True,False,False,4,True,False,False,1927,False,False,1950,True,0.0,True,0,0,1,0,0,660.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1568,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True,17082,True,6,False,True,True,False,5,False,True,False,1978,False,False,1992,False,288.0,True,0,1,0,0,0,1117.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1569,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124.0,False,18600,False,3,True,True,False,False,4,True,False,False,1938,False,False,1990,False,0.0,True,0,0,1,0,0,972.0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0
1570,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,False,11479,False,6,False,True,True,False,7,False,False,True,1950,False,False,1987,False,0.0,True,0,0,1,0,0,663.0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0
1571,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.0,False,9350,False,4,True,True,False,False,6,False,False,True,1947,False,False,1979,False,0.0,True,0,0,1,0,0,756.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1572,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,False,9525,False,5,False,True,False,False,7,False,False,True,1954,False,False,1998,False,0.0,True,0,0,1,0,0,1172.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
